order_id,num_items,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
209810,11,126598,prior,6,3,21,14.0
1638032,5,126817,prior,19,2,18,7.0
1121085,8,90510,prior,98,3,0,2.0
3017987,5,192252,prior,38,1,7,3.0
590532,12,140496,prior,20,2,20,14.0
107532,12,147169,prior,1,1,11,
1343502,7,71049,prior,55,1,11,0.0
1464358,10,125861,prior,3,2,18,30.0
2330851,13,7384,prior,6,0,12,23.0
3183163,23,128851,prior,23,1,9,7.0
1458757,10,67657,prior,27,0,9,4.0
3215612,1,72616,prior,2,3,12,30.0
2275398,20,74547,prior,22,5,12,4.0
2275590,30,11122,prior,28,0,14,5.0
2325273,4,128074,prior,1,2,18,
381092,1,7120,prior,98,3,8,2.0
1328041,15,109082,prior,7,3,9,6.0
240663,10,35626,prior,16,6,10,6.0
75189,4,48690,prior,4,2,15,30.0
2370792,4,204604,prior,2,0,14,10.0
3378606,20,175047,prior,8,1,15,19.0
3018744,16,31708,prior,2,0,20,4.0
2448692,3,153226,prior,27,2,9,5.0
1366421,32,104157,prior,1,1,10,
2916057,3,110452,prior,3,5,15,4.0
1714463,6,37710,prior,6,2,12,30.0
154839,2,170588,prior,47,1,18,1.0
1513706,7,171680,prior,36,6,13,7.0
2776194,4,202394,prior,64,6,16,4.0
3056562,11,71033,prior,9,1,8,30.0
3275608,11,199207,prior,4,5,16,16.0
1652224,5,91765,prior,5,2,13,12.0
3390398,8,156467,prior,11,5,22,5.0
3374575,10,41594,prior,15,4,12,23.0
919561,17,117548,prior,2,0,18,11.0
3046321,2,71838,prior,13,0,20,30.0
866178,8,200175,prior,15,3,21,12.0
1429943,20,87483,prior,6,6,15,23.0
1486875,8,181791,prior,28,6,19,13.0
3157219,12,195822,prior,72,4,14,3.0
3151860,4,124211,prior,2,3,13,30.0
2881106,5,63744,prior,17,0,6,17.0
770980,3,35327,prior,3,1,10,24.0
1174837,5,72421,prior,19,0,15,7.0
961560,6,200975,prior,3,1,17,12.0
85328,4,64099,prior,12,3,13,10.0
446503,2,180231,prior,53,1,20,3.0
225062,9,4177,prior,27,3,16,5.0
1831818,6,136440,prior,13,6,12,29.0
534629,1,204946,prior,20,5,9,30.0
826907,15,76478,prior,1,5,6,
1891686,2,102256,prior,27,5,15,2.0
2498464,22,4113,prior,3,1,4,8.0
3166957,7,142705,prior,14,6,16,10.0
965341,18,66602,prior,2,6,14,20.0
3092595,2,107646,prior,2,1,15,30.0
2086704,14,84906,prior,2,1,18,8.0
2775288,25,35620,prior,10,0,10,30.0
637576,14,37473,prior,2,2,10,6.0
587290,5,72958,prior,11,2,17,3.0
2949120,14,188793,prior,46,1,14,8.0
2994510,7,136799,prior,10,4,18,7.0
2528150,12,82776,prior,1,2,12,
1243407,8,30194,prior,11,4,10,11.0
1732166,13,20659,prior,65,1,10,10.0
628236,2,55189,prior,11,3,19,6.0
1555939,1,191067,prior,1,2,15,
768363,15,142044,prior,6,6,19,13.0
3136434,20,11665,prior,11,1,21,5.0
2527314,7,195624,prior,13,0,15,7.0
2641682,10,10708,prior,7,2,9,8.0
3162143,16,157991,prior,5,1,9,7.0
3286149,7,41234,prior,4,5,22,13.0
1117172,4,93239,prior,5,0,14,22.0
1605198,7,166886,prior,13,0,14,14.0
2187154,3,49635,prior,4,5,19,6.0
1114372,11,43543,prior,11,6,13,6.0
2503232,1,151137,prior,35,2,18,1.0
642838,33,200489,prior,21,6,23,30.0
2737436,7,100012,prior,17,1,9,7.0
287079,1,52597,prior,5,5,16,1.0
384572,17,47331,prior,23,0,9,4.0
446298,12,204180,prior,5,0,11,8.0
1548407,12,59819,prior,22,5,9,2.0
2134982,28,154963,prior,2,2,9,30.0
2078763,32,198805,prior,8,1,9,14.0
1313097,7,109669,prior,9,0,15,2.0
559218,24,62019,prior,48,0,9,30.0
2788692,3,198165,prior,65,2,10,14.0
1697602,25,58005,prior,27,2,9,7.0
2106211,24,77673,prior,13,3,20,2.0
1162325,8,65807,prior,1,5,11,
2484851,1,196912,prior,32,3,9,5.0
122135,1,182217,prior,33,1,6,3.0
1100738,7,160062,prior,7,0,12,30.0
767885,5,68731,prior,8,3,13,5.0
1522323,7,176957,prior,5,5,12,5.0
2682028,3,100247,prior,39,6,17,9.0
1306259,4,57163,prior,4,6,14,30.0
1441113,8,166406,prior,19,5,11,7.0
1922501,3,2935,prior,1,5,12,
2115750,9,204307,prior,1,0,14,
2279132,28,146613,prior,31,5,9,7.0
868153,14,60170,prior,10,6,11,5.0
2413684,10,190593,prior,11,0,14,9.0
2658674,26,119328,prior,8,6,9,19.0
220324,10,175490,prior,57,4,15,3.0
3004328,6,41907,prior,4,4,9,6.0
945476,12,61207,prior,6,5,18,0.0
2809277,1,149376,prior,5,2,10,19.0
712335,14,195424,prior,1,6,13,
2674770,14,141598,prior,5,5,16,30.0
1112955,12,143994,prior,29,5,10,8.0
2903768,20,151371,prior,25,1,15,7.0
673429,9,86712,prior,1,1,9,
2616421,6,180758,prior,4,3,17,7.0
790265,4,54088,prior,2,5,11,14.0
2311541,1,110142,prior,11,6,19,0.0
611386,11,93349,prior,11,6,18,24.0
2874165,24,100468,prior,3,3,18,10.0
1162496,24,65819,prior,21,5,16,8.0
884642,37,113414,prior,2,5,1,10.0
933702,6,50910,prior,19,3,10,18.0
2021991,9,179529,prior,66,5,13,4.0
1901598,12,5189,prior,6,0,21,6.0
3158145,12,147980,prior,16,2,16,4.0
2952823,9,114319,prior,6,4,17,2.0
3162458,13,195776,prior,1,5,3,
1479214,21,104981,prior,17,1,22,22.0
2038656,23,148695,prior,54,2,11,8.0
2353152,12,35248,prior,3,4,23,12.0
1703112,15,83243,prior,6,1,17,10.0
281091,4,7751,prior,14,2,21,0.0
430582,9,121643,prior,4,0,14,7.0
357382,42,32157,prior,18,5,13,4.0
406164,6,20168,prior,1,5,13,
126884,38,48292,prior,79,2,8,15.0
2625681,10,194191,prior,19,4,11,21.0
3195858,6,60750,prior,13,3,10,1.0
891055,5,32084,prior,32,4,15,4.0
1564051,14,183894,prior,18,6,6,14.0
658165,11,153935,prior,2,2,8,27.0
1084428,25,23638,prior,4,0,7,30.0
2173409,17,16281,prior,7,1,16,6.0
2679911,4,103433,prior,28,1,16,2.0
1944674,2,80790,prior,11,4,15,13.0
1270521,10,64667,prior,10,1,12,3.0
626009,6,103770,prior,7,0,10,7.0
904434,11,51213,prior,15,5,14,7.0
2410794,9,141919,prior,7,3,12,12.0
2581231,8,58937,prior,5,2,13,22.0
1201749,15,50458,prior,38,6,7,14.0
2891093,9,3373,prior,4,6,21,7.0
1045329,13,173326,prior,1,6,13,
778437,12,23318,prior,2,2,10,13.0
1510812,8,151311,prior,36,0,11,3.0
1505660,7,163656,prior,21,6,9,6.0
811625,17,154433,prior,15,5,11,7.0
2004392,1,102987,prior,23,6,18,3.0
2588097,8,191106,prior,13,3,7,3.0
1227402,10,45540,prior,28,0,8,5.0
2574031,8,193557,prior,50,3,14,3.0
3167225,7,87383,prior,6,4,19,5.0
1887641,14,14231,prior,23,6,11,16.0
1049761,9,143996,prior,9,5,17,5.0
1381837,9,52853,prior,5,6,13,1.0
930549,5,43654,prior,7,1,21,4.0
2041520,13,150251,prior,3,0,13,30.0
3229491,12,136190,prior,8,0,14,6.0
1494542,1,88352,prior,11,2,21,25.0
593406,13,98365,prior,15,4,13,14.0
3067816,18,171771,prior,44,4,17,4.0
1369140,5,144893,prior,21,1,14,8.0
83232,7,16174,prior,7,1,10,14.0
2766951,20,108566,prior,45,4,16,9.0
478997,14,103270,prior,18,0,16,5.0
2440693,21,147412,prior,3,3,11,24.0
1073312,14,161348,prior,4,1,14,11.0
2956385,1,62834,prior,29,2,15,14.0
661390,21,141528,prior,4,1,12,18.0
3382814,5,69922,prior,2,2,16,5.0
1910394,3,43555,prior,25,2,10,3.0
478172,14,167351,prior,3,2,7,6.0
1899870,11,147856,prior,4,5,16,7.0
1982090,3,159620,prior,35,4,16,2.0
1254278,22,67105,prior,9,3,19,1.0
1836554,7,9524,prior,16,2,12,5.0
921002,9,169372,prior,15,5,14,30.0
2918654,6,205028,prior,12,0,18,21.0
241688,6,53397,prior,5,0,5,30.0
1895146,4,43058,prior,12,4,9,6.0
88280,6,69896,prior,7,6,13,2.0
320755,3,21947,prior,1,3,14,
3192728,15,49773,prior,1,4,13,
1207200,11,195175,prior,11,4,11,7.0
348244,15,190995,prior,3,6,10,13.0
1356905,36,205244,prior,6,1,13,5.0
228779,28,93901,prior,20,1,9,7.0
1838741,6,58545,prior,24,0,8,4.0
908817,3,78051,prior,17,4,12,0.0
3019498,18,17384,prior,18,0,23,5.0
551937,1,62222,prior,6,1,2,7.0
1650258,13,168528,prior,15,4,11,7.0
593202,8,65866,prior,3,5,20,7.0
1900065,22,50747,prior,17,6,8,10.0
679701,17,190777,prior,39,2,13,17.0
2600035,10,189985,prior,3,0,16,11.0
2886956,22,113340,prior,11,1,16,2.0
386905,8,162722,prior,47,6,7,1.0
3138826,12,200539,prior,4,5,22,8.0
1526674,6,68397,prior,19,3,13,2.0
3089356,2,18108,prior,3,6,13,19.0
1062612,18,16583,prior,19,6,17,4.0
2355462,12,71601,prior,2,0,12,7.0
3346425,10,20477,prior,5,1,11,7.0
2891979,4,31901,prior,2,1,9,12.0
114831,3,145044,prior,16,5,18,24.0
496257,20,50169,prior,1,5,19,
2766536,10,163477,prior,1,3,11,
2646518,4,31748,prior,9,5,17,11.0
2335673,24,188528,prior,9,1,13,12.0
3323485,7,1840,prior,3,6,23,28.0
1737993,18,95201,prior,33,0,10,8.0
2009839,6,48259,prior,2,4,19,5.0
932146,4,97173,prior,9,2,13,30.0
297911,1,27478,prior,41,1,7,6.0
2346171,13,205752,prior,18,4,18,8.0
2261197,2,22337,prior,32,1,8,4.0
1970037,2,132678,prior,33,3,17,2.0
3322034,5,153879,prior,4,1,8,19.0
1103845,1,6647,prior,8,4,11,4.0
724369,5,204976,prior,22,5,21,2.0
2153224,25,152230,prior,26,4,10,8.0
2485556,1,33924,prior,2,0,14,15.0
1218349,2,52907,prior,23,5,16,13.0
2939877,10,67202,prior,13,6,10,5.0
2215577,19,20781,prior,2,6,18,30.0
269437,17,148440,prior,2,0,16,30.0
3380122,1,113450,prior,2,0,9,14.0
3347922,38,130082,prior,41,0,12,7.0
2524051,1,56993,prior,1,0,1,
238550,14,67385,prior,2,1,14,11.0
1536075,9,99300,prior,27,4,14,6.0
1300467,13,117503,prior,13,0,12,30.0
255214,9,102222,prior,7,2,6,8.0
1043348,28,201531,prior,2,3,13,30.0
2122803,4,198433,prior,3,5,15,30.0
3352252,10,167149,prior,13,6,13,30.0
1778025,3,90932,prior,43,1,14,5.0
44367,12,55542,prior,30,2,11,6.0
3175573,13,880,prior,38,1,17,1.0
284014,9,44767,prior,4,1,9,16.0
2174695,6,152877,prior,33,5,18,4.0
2054262,9,142243,prior,6,0,14,16.0
2397705,13,39848,prior,2,6,14,1.0
2171922,12,26395,prior,18,5,17,3.0
1734180,2,91160,prior,43,1,17,2.0
1514948,41,105329,prior,1,1,7,
1234751,3,93024,prior,7,6,18,10.0
756801,10,5191,prior,95,6,13,3.0
553748,5,62551,prior,1,1,13,
1420951,4,156059,prior,21,1,19,13.0
2338860,4,187508,prior,22,1,10,3.0
238018,11,187856,prior,4,0,15,30.0
2303749,5,63044,prior,15,4,21,12.0
2225040,15,61287,prior,17,5,8,10.0
2179643,16,29386,prior,54,2,11,8.0
194896,15,47012,prior,7,3,16,10.0
2628224,8,96098,prior,20,0,13,5.0
1048559,31,130369,prior,26,5,18,13.0
1823968,23,161727,prior,7,1,23,17.0
2622793,7,48847,prior,2,5,14,7.0
2624204,16,40274,prior,15,6,10,11.0
1882212,7,29672,prior,38,1,9,5.0
1550496,11,34416,prior,54,2,15,4.0
2632203,2,41067,prior,26,3,9,2.0
3286385,8,94786,prior,52,0,8,20.0
2016931,5,154429,prior,21,0,16,0.0
2352619,19,131597,prior,5,6,13,30.0
2842764,14,199667,prior,1,6,7,
1854349,4,115062,prior,3,0,11,13.0
3404179,8,17759,prior,3,4,21,2.0
1730939,14,82944,prior,7,2,14,13.0
254146,13,118350,prior,49,2,9,5.0
2425552,5,143387,prior,3,3,16,29.0
2437820,11,127839,prior,3,1,13,6.0
1028151,7,17981,prior,79,0,10,2.0
1440029,4,54538,prior,36,0,15,8.0
1601122,2,86519,prior,3,6,11,30.0
681072,17,56214,prior,6,4,18,3.0
1734268,11,145599,prior,82,2,22,4.0
2245285,11,40253,prior,3,6,16,3.0
611686,8,199980,prior,61,3,9,5.0
395506,12,164918,prior,34,2,14,2.0
102146,11,37134,prior,14,6,14,2.0
1716592,13,94447,prior,5,0,8,6.0
1681009,3,38720,prior,19,4,19,2.0
2116039,4,115935,prior,14,2,14,15.0
1409656,24,5068,prior,6,2,14,24.0
190232,19,163445,prior,12,0,16,6.0
1543152,10,129021,prior,40,0,9,7.0
20140,20,119362,prior,8,2,15,27.0
1534547,9,1178,prior,11,5,16,30.0
187344,11,203566,prior,18,0,17,16.0
770809,5,32349,prior,40,2,13,1.0
899794,19,187170,prior,4,3,13,8.0
321928,22,60003,prior,21,0,22,5.0
729950,1,185064,prior,24,2,10,4.0
703577,5,38017,prior,17,0,7,1.0
2720254,4,8805,prior,18,5,15,3.0
13853,9,31127,prior,21,4,0,4.0
1966286,28,15371,prior,5,0,10,30.0
3295798,4,20334,prior,6,6,10,11.0
3177581,9,32034,prior,12,3,17,3.0
2779225,6,46272,prior,63,0,20,1.0
2559877,9,136419,prior,6,6,11,11.0
966290,2,95648,prior,55,3,13,7.0
887269,6,197853,prior,5,3,12,6.0
1504852,5,172034,prior,41,6,9,3.0
54524,13,24093,prior,1,0,15,
442933,1,204967,prior,11,3,9,4.0
2661167,6,105885,prior,8,4,22,3.0
2324016,3,19956,prior,17,5,18,2.0
3130159,5,50557,prior,2,1,15,30.0
916398,3,138092,prior,5,5,11,3.0
140808,16,27095,prior,6,6,12,19.0
2289298,4,42725,prior,42,3,12,10.0
3289977,9,112870,prior,13,1,10,20.0
1213522,17,23785,prior,12,4,21,24.0
2773010,3,62205,prior,61,3,8,6.0
627775,6,159124,prior,2,3,12,7.0
342964,4,28922,prior,21,3,18,13.0
78745,1,45695,prior,2,3,21,30.0
1201813,5,32297,prior,4,5,11,30.0
2927262,8,181416,prior,29,4,13,2.0
2332023,1,2597,prior,5,3,18,3.0
1644409,18,200821,prior,17,0,15,30.0
1725526,1,97792,prior,3,1,16,17.0
3218505,1,97207,prior,4,1,17,6.0
383087,10,84364,prior,3,4,9,10.0
555542,7,91980,prior,13,5,9,22.0
2178376,1,150229,prior,9,4,13,30.0
358108,6,39317,prior,16,6,10,8.0
2662356,3,100496,prior,9,2,20,1.0
1608839,1,85398,prior,24,0,21,11.0
2815712,8,31760,prior,1,2,9,
2605909,9,155253,prior,3,4,11,12.0
3228556,1,184557,prior,27,2,19,2.0
2257964,6,11258,prior,23,5,18,3.0
2315172,16,27588,prior,30,0,14,1.0
2802597,6,22583,prior,4,5,11,20.0
45549,11,189847,prior,3,2,13,1.0
1958671,20,2476,prior,2,6,15,6.0
3137557,2,104469,prior,6,1,17,30.0
2329500,11,40627,prior,30,3,16,6.0
209352,15,161563,prior,25,0,22,4.0
164766,29,124226,prior,17,0,6,7.0
1617647,9,22520,prior,56,6,10,13.0
1558985,5,129979,prior,16,1,12,14.0
1270624,17,64455,prior,23,5,15,19.0
208353,16,146749,prior,41,1,16,4.0
2557277,6,37398,prior,12,2,16,12.0
1501688,18,144756,prior,9,1,11,4.0
437772,27,100787,prior,93,4,10,0.0
166604,11,38914,prior,18,0,14,2.0
1818388,11,88384,prior,3,1,21,4.0
2902821,4,112682,prior,15,6,19,2.0
2171413,11,189029,prior,4,3,10,8.0
1581266,7,124005,prior,35,4,14,18.0
1922450,7,189129,prior,5,1,13,5.0
2234945,6,49421,prior,1,0,16,
790733,7,4363,prior,59,3,14,3.0
839116,18,24625,prior,4,6,10,11.0
2743269,7,62340,prior,62,1,10,7.0
838444,2,150917,prior,11,0,8,18.0
1171003,5,184773,prior,16,0,14,30.0
134180,15,19174,prior,27,3,17,3.0
1668104,29,151470,prior,10,3,15,3.0
2951797,7,150386,prior,23,1,14,17.0
3161490,3,70290,prior,16,1,9,7.0
829524,3,35583,prior,27,6,11,0.0
3323245,3,87923,prior,4,0,16,30.0
999827,2,123593,prior,2,3,12,7.0
2136983,5,3905,prior,24,6,7,8.0
1232255,13,12587,prior,71,5,9,2.0
1374967,3,11783,prior,4,0,21,0.0
1836269,14,8364,prior,22,4,21,6.0
341289,19,88684,prior,11,0,0,3.0
2579972,22,129256,prior,2,6,12,8.0
2622821,12,139901,prior,44,1,8,4.0
39334,22,199001,prior,3,0,12,28.0
1992473,9,86586,prior,20,2,14,9.0
578732,5,95472,prior,42,5,9,3.0
1111387,24,180745,prior,20,6,11,14.0
142658,18,29204,prior,3,3,14,7.0
902848,17,163254,prior,40,6,18,6.0
3190704,16,186991,prior,5,1,10,6.0
180124,8,85487,prior,2,0,16,7.0
2685985,21,22520,prior,2,4,10,4.0
2838531,27,175307,prior,4,0,13,12.0
112828,25,196562,prior,22,0,17,6.0
1065263,2,17234,prior,2,0,13,30.0
1531107,5,106180,prior,9,6,13,11.0
1938860,6,48310,prior,5,6,9,10.0
1026142,17,108748,prior,14,6,12,16.0
1903982,16,34262,prior,1,0,10,
2001465,8,72465,prior,31,0,10,6.0
1013697,3,74739,prior,5,1,11,5.0
1411700,13,56646,prior,10,0,22,6.0
1303654,2,44329,prior,58,1,10,3.0
970634,10,73496,prior,23,2,18,8.0
117335,7,40745,prior,2,3,19,2.0
9161,2,70247,prior,31,2,18,8.0
1233209,14,172254,prior,9,5,10,7.0
956560,17,32676,prior,12,2,10,7.0
3320077,11,132002,prior,4,2,9,5.0
3186777,7,27159,prior,7,3,10,1.0
781003,5,103582,prior,19,1,15,21.0
2839468,8,10382,prior,10,0,20,14.0
1185795,9,202348,prior,3,6,16,30.0
790181,11,2413,prior,19,2,15,12.0
373122,6,62167,prior,2,0,19,7.0
2421719,25,3236,prior,5,4,8,13.0
1370492,14,192218,prior,48,0,11,7.0
1865938,12,180031,prior,9,2,13,30.0
1091703,19,166655,prior,30,2,14,6.0
545961,8,112700,prior,10,4,15,30.0
3309574,3,59890,prior,17,0,13,6.0
1198455,2,119434,prior,50,4,14,2.0
16041,9,4344,prior,7,0,13,8.0
1710939,6,93759,prior,14,0,16,7.0
1090423,16,113947,prior,12,6,15,10.0
3159114,10,2157,prior,35,4,14,8.0
3231299,2,199913,prior,43,1,9,30.0
1195997,7,46970,prior,2,4,19,25.0
1813914,5,130668,prior,18,1,12,6.0
2483886,22,94769,prior,30,1,10,4.0
1423903,14,76397,prior,4,6,9,11.0
2054148,27,142723,prior,24,3,9,8.0
1004138,10,33006,prior,43,1,13,4.0
2340513,6,49125,prior,27,1,15,5.0
1158156,43,184352,prior,27,5,16,7.0
1490630,6,136794,prior,1,2,7,
1812140,19,28499,prior,11,0,17,6.0
845198,2,174283,prior,8,1,8,9.0
224857,16,165201,prior,39,1,12,11.0
1917238,11,22742,prior,30,3,11,5.0
3231312,10,186380,prior,18,6,12,7.0
2370865,7,172644,prior,1,6,16,
2375612,3,149158,prior,12,2,16,4.0
3189384,13,21421,prior,81,5,15,1.0
3096528,8,145356,prior,8,5,18,14.0
1275189,8,69433,prior,2,5,14,0.0
2319823,12,5377,prior,37,5,10,8.0
2895000,23,117997,prior,26,3,8,10.0
2677892,8,196415,prior,8,0,14,11.0
1535858,5,165698,prior,13,4,16,22.0
1891969,12,151496,prior,3,3,15,12.0
2607295,5,72916,prior,7,2,9,2.0
1762038,8,144166,prior,2,1,12,30.0
3050830,8,158188,prior,7,1,12,6.0
1611905,15,168621,prior,2,2,9,6.0
214532,8,2616,prior,9,1,15,12.0
3121687,13,63586,prior,23,1,10,5.0
469035,2,22362,prior,18,0,8,15.0
2988522,12,129281,prior,5,3,16,15.0
2983901,2,76905,prior,34,2,14,1.0
1600524,2,13371,prior,9,0,11,25.0
3211494,7,112273,prior,5,2,16,21.0
3403689,1,189160,prior,14,5,14,8.0
3130848,15,191928,prior,2,6,12,7.0
3378671,6,176195,prior,28,3,8,1.0
2980967,12,33481,prior,41,0,18,5.0
1705360,6,40877,prior,9,4,15,30.0
1004513,17,91405,prior,5,1,9,14.0
2816164,17,118132,prior,38,4,16,5.0
3384914,12,198383,prior,24,4,16,6.0
2037876,6,88759,prior,4,0,13,7.0
2403611,5,97760,prior,6,0,13,30.0
485100,1,92371,prior,3,4,9,3.0
1422070,13,196716,prior,30,4,19,3.0
2939525,11,116307,prior,28,6,12,7.0
260579,6,83940,prior,33,0,15,4.0
1335648,7,98325,prior,5,6,7,30.0
818100,24,56343,prior,1,4,10,
813989,5,17997,prior,13,3,9,1.0
330486,6,182061,prior,4,1,14,6.0
1227031,6,124011,prior,15,3,14,16.0
642848,11,106826,prior,33,2,13,2.0
1537439,11,60082,prior,52,4,19,13.0
2016061,9,8746,prior,55,4,14,5.0
437800,12,182630,prior,5,0,16,0.0
1763873,1,158798,prior,10,5,16,30.0
885550,15,120045,prior,21,6,11,7.0
2542835,15,86000,prior,10,2,17,14.0
795507,9,150581,prior,1,0,15,
350809,8,161123,prior,20,4,6,6.0
3379467,23,20611,prior,45,1,10,8.0
2053258,3,177476,prior,12,4,11,2.0
1663611,15,35167,prior,8,0,12,7.0
2881001,6,94560,prior,1,3,13,
2933868,16,76413,prior,1,5,12,
2348048,13,162472,prior,6,1,9,3.0
2875845,10,80,prior,3,0,16,12.0
1892638,18,19719,prior,5,6,17,13.0
961076,10,7520,prior,9,2,12,7.0
941230,6,44128,prior,7,6,19,30.0
2781745,4,58259,prior,3,3,17,21.0
936805,26,113506,prior,4,2,13,16.0
634366,16,12260,prior,8,4,9,7.0
643634,4,196387,prior,15,4,13,29.0
2935310,20,139316,prior,9,4,16,30.0
2548413,2,88008,prior,73,2,11,7.0
3306102,26,147291,prior,42,2,14,5.0
2505061,4,25636,prior,11,0,13,2.0
2349725,5,48620,prior,45,5,18,5.0
638100,16,178664,prior,5,6,16,19.0
3393738,6,67798,prior,77,5,17,2.0
1397713,13,141729,prior,2,6,10,30.0
2455126,12,35404,prior,7,1,19,3.0
167689,6,30983,prior,33,4,10,2.0
1003723,18,179163,prior,13,6,8,4.0
2964858,8,157459,prior,27,3,23,5.0
1415089,2,40998,prior,14,2,16,6.0
272853,10,80020,prior,1,3,11,
1596272,29,180280,prior,3,2,18,10.0
1662888,4,190661,prior,9,4,8,0.0
1467059,15,193511,prior,14,6,12,6.0
3355911,3,106142,prior,56,5,13,5.0
2638167,20,142174,prior,10,4,17,23.0
2636095,23,104601,prior,29,4,17,12.0
3194650,6,85961,prior,4,4,18,30.0
2647688,11,79001,prior,11,6,18,8.0
1250366,1,115608,prior,2,2,16,1.0
2270952,3,55587,prior,13,3,19,3.0
1733334,7,187633,prior,4,3,15,30.0
3321915,18,16829,prior,1,3,8,
1109879,3,20535,prior,36,1,10,7.0
374938,6,84301,prior,52,4,8,3.0
1877854,8,184827,prior,3,0,11,21.0
3345523,18,65350,prior,32,5,13,7.0
2239677,13,65463,prior,12,0,11,30.0
2975167,2,151762,prior,8,1,19,25.0
1520739,25,34117,prior,60,2,14,5.0
1462194,6,131329,prior,45,1,21,30.0
3219990,18,96695,prior,1,6,14,
744184,11,66937,prior,21,4,14,3.0
1068984,16,49211,prior,19,0,12,7.0
2376889,11,55108,prior,37,5,19,8.0
3332151,10,131792,prior,49,3,14,5.0
646660,5,98715,prior,2,4,22,14.0
442291,2,111276,prior,6,0,9,26.0
2387612,18,75088,prior,6,0,9,5.0
545443,25,103303,prior,1,6,12,
253325,15,93343,prior,34,1,22,7.0
736496,6,181204,prior,11,1,15,0.0
1870127,7,181847,prior,4,4,15,30.0
1628050,1,82372,prior,4,3,18,3.0
1143011,24,124375,prior,19,1,12,8.0
2687389,6,199928,prior,44,4,15,6.0
265606,17,186792,prior,63,1,13,3.0
2679954,5,190416,prior,52,3,10,3.0
1953128,14,73633,prior,1,0,12,
2322140,8,128347,prior,53,3,11,4.0
2088966,11,86428,prior,28,6,8,4.0
2852916,17,195168,prior,16,1,11,7.0
464532,2,35311,prior,27,0,15,5.0
633868,4,102057,prior,8,2,11,7.0
1623903,4,66676,prior,7,2,18,9.0
3146440,3,104416,prior,7,1,14,18.0
3298015,9,120750,prior,13,4,13,2.0
3244702,12,52588,prior,39,4,9,3.0
510018,5,141353,prior,13,5,9,17.0
922184,9,41263,prior,5,2,12,15.0
1363805,2,37127,prior,24,4,18,2.0
478386,1,30237,prior,2,5,11,11.0
1040216,15,115590,prior,36,0,10,7.0
126432,6,31768,prior,7,4,14,7.0
1743373,2,194501,prior,8,4,14,4.0
1022664,17,102650,prior,6,4,22,7.0
914231,2,99875,prior,7,3,8,17.0
1324387,1,2010,prior,10,1,17,6.0
1286234,17,61940,prior,29,6,12,6.0
1750180,12,155475,prior,6,5,1,11.0
2957438,8,86909,prior,22,2,11,5.0
2293141,9,151505,prior,6,2,17,0.0
3175041,19,19066,prior,6,3,6,12.0
3365014,24,144914,prior,20,1,10,18.0
2067566,9,11862,prior,12,1,11,1.0
17399,6,205647,prior,72,4,14,2.0
2322289,20,201148,prior,3,2,18,30.0
2708410,3,205888,prior,14,1,17,13.0
1169588,12,47564,prior,9,6,11,7.0
1838138,10,73310,prior,29,1,11,3.0
2433417,3,10920,prior,6,4,20,14.0
1153004,9,31983,prior,34,1,10,7.0
2322716,20,199781,prior,35,0,9,8.0
2070627,18,144311,prior,1,2,7,
2445093,11,198978,prior,5,3,15,30.0
297808,18,49318,prior,2,6,15,4.0
1933124,12,101737,prior,15,5,18,2.0
794003,11,59569,prior,5,0,7,12.0
995946,8,112920,prior,3,2,11,30.0
751134,8,191466,prior,16,0,13,5.0
1003018,8,47252,prior,18,5,15,4.0
633169,11,3596,prior,9,2,22,29.0
65859,5,177485,prior,16,3,14,1.0
779398,9,6721,prior,23,0,14,4.0
1658617,9,79712,prior,15,1,16,14.0
313406,7,175333,prior,21,6,19,17.0
1779730,7,152278,prior,9,5,23,1.0
1393835,11,24600,prior,9,4,9,1.0
3127359,3,61275,prior,75,2,20,1.0
2491728,6,68500,prior,70,5,9,2.0
1619127,9,188721,prior,7,5,12,5.0
3413607,14,179983,prior,48,4,8,4.0
1939044,6,35505,prior,16,4,7,8.0
92632,9,63751,prior,27,3,7,2.0
501113,3,75668,prior,17,2,12,4.0
2800852,11,205135,prior,14,1,17,6.0
1333183,2,101273,prior,3,0,12,6.0
276136,14,91799,prior,8,2,8,11.0
3077711,20,149076,prior,17,1,20,8.0
340489,16,176806,prior,46,2,21,6.0
695463,8,186453,prior,34,1,9,7.0
3261861,2,158780,prior,18,0,23,3.0
23557,15,191741,prior,6,2,14,7.0
2409694,16,34305,prior,7,0,18,3.0
513840,7,185659,prior,18,6,10,5.0
1892120,2,37228,prior,4,2,10,5.0
522668,1,35583,prior,39,5,8,1.0
1504793,12,144164,prior,8,2,9,8.0
2793360,8,154254,prior,27,6,10,1.0
841000,21,61396,prior,10,5,7,17.0
875176,12,191301,prior,8,6,15,6.0
843541,1,148345,prior,17,4,13,2.0
2673755,12,204502,prior,7,0,13,5.0
2758086,9,191793,prior,16,6,18,30.0
1214574,3,187420,prior,14,5,8,10.0
1549453,9,71929,prior,73,1,17,7.0
2325784,13,179632,prior,51,0,20,8.0
707152,6,28326,prior,2,5,14,22.0
1669213,6,42208,prior,76,5,12,2.0
3063668,8,156232,prior,3,5,10,17.0
279415,1,105896,prior,59,0,21,5.0
1348955,6,112945,prior,24,1,20,30.0
3064572,3,429,prior,22,2,18,8.0
521908,19,131050,prior,28,0,16,7.0
